993940386	1305170001452769281
993940386	805251702995779584
1351262079689379841	985297657236217856
73293127	1102096983349694464
349696116	162209266
56200640	834782888
807044151120371712	51518738
13753532	18497522
21971121	1058807868
954349819996397568	1216879838759464960
567756761	198586195
567756761	1293298027252326403
54301769	1347167584584687617
438897163	4207961
438897163	50446226
438897163	438897163
233788247	233788247
2266301976	15201021
2266301976	775556263681949696
4891053359	1266299236192141312
1346493553015455745	964190420556279808
20340183	436854072
2354305316	1039084613996400641
14982279	170384986
14982279	14982279
14982279	60783724
947489570165280768	2827789569
981659486757838849	330205986
981659486757838849	981659486757838849
922287499766108161	793540722418909184
1126195480549941249	87679233
16843450	764843046
763869836900532225	114782468
748248168488275968	953849474065096704
25890025	16664681
950430061248827392	1185454146314493952
200738177	200738177
1939053518	1104411645307207680
28045794	886398296146706432
1388207018	197438941
3099591599	201407476
1213952373019664384	913102465658245120
32445008	1218373398365163525
802982833346187264	802982833346187264
802982833346187264	914018537823449088
802982833346187264	1242854825429209093
802982833346187264	106203272
802982833346187264	1324377113386995723
802982833346187264	6355882
802982833346187264	2671912673
802982833346187264	1334255816631848962
802982833346187264	917416223541022720
802982833346187264	1155653975653408768
802982833346187264	15451869
802982833346187264	82241627
802982833346187264	3154147845
802982833346187264	1085624446730334208
2161723717	1264615659104808962
14836276	77216412
822081781277007872	2228878592
180526187	2649221384
2386269726	2885306645
1335698725793013762	235233362
2315950836	2315950836
1123786372475752455	107535516
1123786372475752455	72099357
41257765	934996082060390400
705765590586290176	36711022
629526667	291303690
1232406354318548993	10683412
1526455716	1042153649198125057
15110123	15110123
44832407	44832407
1240657409821081600	4873847764
1031445512732344321	319417650
1031445512732344321	57682698
1031445512732344321	775052062119763969
579079792	84236857
1285680076378578944	3318297394
1543474070	1543474070
938590854037626880	25728193
938590854037626880	2206255211
938590854037626880	938590854037626880
305951348	2235731509
256784136	21212087
1231665400938549250	246961837
1231665400938549250	1250647983097614336
1059675376111312897	1059675376111312897
92171185	92171185
400893130	1110239603196256256
1314348464172564480	45629931
74626374	1191520329472126976
74626374	74626374
547367869	1130614630345261056
547367869	1652541
47554499	14027452
1247582563352416257	1060692704223526912
2996997009	20177010
1166800874	347599287
1604708544	19084896
736800484946640898	2580478748
26307708	792105508811317248
26307708	1214057892
26307708	2206255211
26307708	22651995
26307708	1160924774345990144
26307708	1077380501797773312
26307708	1194645969582854144
26307708	1054384752491458560
26307708	3291961931
26307708	26307708
780579095264399361	1305604519087177728
780579095264399361	2206255211
780579095264399361	780579095264399361
823054481311014912	22167460
823054481311014912	260293952
823054481311014912	1273081614730514432
823054481311014912	1077380501797773312
10165452	82300675
136485046	4207961
16534248	1230221229598085120
1290498464325857283	2966770391
1353720903591313408	837561853
3038973890	1429761
1347768409686233090	837561853
1347768409686233090	70468535
1244051581563109377	826261914
1244051581563109377	846411464885747712
1244051581563109377	18831926
11136082	11136082
881114670	758299503418019840
727737275099058177	727737275099058177
877032793204719616	875065801837088769
1124528555063431168	1018379277010599937
764199560835108864	2804332645
764199560835108864	49797407
764199560835108864	907355254957715457
764199560835108864	15444711
764199560835108864	13311832
775556263681949696	2266301976
102576579	3634219694
969274840044785665	25467259
1109167396848201729	1239639478219804672
1280350342866063360	15754281
1280350342866063360	30013010
1280350342866063360	121597316
1013765111285100544	1013765111285100544
125928028	125928028
125928028	19341346
125928028	33863436
1178944208255750144	1312849112295907328
348205534	11744152
98977624	1287104419159519234
1228524867990908928	246961837
1260611945855455233	32792712
1173247360299884544	1249982359
26640083	11092292
3080053934	703964286398300161
1403675976	332993870
1403675976	1937932783
827119753537937408	907472550090780672
827119753537937408	1162732679663632384
827119753537937408	1551810452
827119753537937408	1205638720457715713
827119753537937408	282976056
827119753537937408	827119753537937408
827119753537937408	800049679903887360
827119753537937408	795885295
827119753537937408	32696129
827119753537937408	16356624
715669623258157057	762312453254483968
1335442744811155458	2467791
793488617955926016	16879936
77913591	77913591
1274287675801927682	260782440
1220333919985377280	60138953
747827128343887873	115012702
212087989	1726823845
212087989	41702018
212087989	1032353884860280832
212087989	42679913
768067469726642176	125928028
1701248335	246961837
1266382037818044419	3148736402
749942419	12808192
633200412	102394668
12937732	12937732
1054521	1054521
1349951861839732736	1349951861839732736
1328078618	1328078618
62842049	62842049
16963401	16963401
3241981153	12407832
1394913662	1394913662
141655692	141655692
98116740	98116740
1142727090590101505	459390022
1326819654715596800	887947588166496256
15886598	15886598
87204299	87204299
87204299	1354737777951141890
4288683087	394247123
16622739	3932768472
838386414	838386414
217612422	217612422
942429921632309253	195306655
942429921632309253	453473029
141037638	141037638
3003446362	38141698
6131012	141037638
935001409245863936	1248366693019267073
2465870846	823999893672968192
31093789	142695629
27046692	27046692
3179984552	27968588
27968588	3179984552
27968588	23485648
35175126	35175126
159376219	834078524277456897
1308431450757267457	1327539789005017088
879823628472287232	33962372
27940731	98957256
25978687	237845487
28545267	1199230380836106240
1965178255	1965178255
1938551161	1938551161
2770753891	1284259268
2770753891	46078438
2770753891	966753031
794690088382898177	18121954
794690088382898177	31381800
794690088382898177	539389496
381344812	16012783
1241154836609077248	35175126
955770886589767680	975200486
955770886589767680	144580542
955770886589767680	3265930770
955770886589767680	153551029
955770886589767680	31310158
955770886589767680	123975474
1147076518625062912	1147076518625062912
2606456742	299273962
508814710	246961837
249156491	249156491
1242424276822745089	852483272
3009888963	18632368
705175386	705175386
1130946964101709826	55060090
517712475	303181040
517712475	218066634
1205721224531206146	1440188342
1205721224531206146	2768501
898200323990450176	38141698
189697124	756487927849422848
53816249	53816249
1294496360301867009	830824621675003904
24764937	1115301033796829185
53751609	1250400650245984256
3059831134	909545620544901120
152672074	254117355
1338097448145850369	2256548160
2256548160	1338097448145850369
2256548160	1476735240
1199671015359598592	417384367
1199671015359598592	754604381048344576
1199671015359598592	1340822858818342912
417384367	1260538218887491584
16260333	1336824516
74054498	4382201721
25781702	26805539
25781702	21531495
2926099946	834943070537986049
3479694733	3479694733
24214080	1679426635
769478971	81072989
500100111	500100111
711563085	16973333
1222077542229860352	2467791
1923138432	920355703121940483
1923138432	3131679802
920355703121940483	920355703121940483
87753916	42358454
42358454	42358454
461609598	961954394437767168
461609598	178355853
1335843349157261313	42418695
42418695	1289081047066517509
2362317644	1240635373086281728
1057435261888393216	3026232599
1533423084	115494227
176120397	26703365
176120397	34614855
1313072140955062277	222748037
1280840636837527555	18020612
1280840636837527555	3380282686
1280840636837527555	872876962057904128
1280840636837527555	260211154
1153754404765523969	1213128318817406977
1087404192	2987156301
289226817	289226817
1149242040414298113	1214974018719289344
1149242040414298113	1031526017872146432
739812291441528832	386630251
739812291441528832	917416223541022720
876723502643945473	876723502643945473
824605901831241729	114471835
17807144	862281942955327488
17807144	732022833761689600
354532282	354532282
845226411224940545	17022916
845226411224940545	29785926
845226411224940545	1354525866575998979
266188744	50046332
2240477113	1275846909391929345
899673869367357448	18020612
899673869367357448	1272850497612009473
899673869367357448	218050014
899673869367357448	298721986
899673869367357448	236769834
899673869367357448	973224032836481024
808920913005735937	808920913005735937
79231168	79231168
1074345205309104128	1228692805838606337
800049679903887360	800049679903887360
1035273521621082112	630656468
258545879	1131211005621657600
258545879	1344322213311340546
994255487699963905	2527962638
994255487699963905	62123765
2827770165	2827770165
912769615	2583289399
1318533311854247937	18139271
1273960637304115200	1239898856973836295
1273960637304115200	1345074838432591876
1273960637304115200	1273960637304115200
1273960637304115200	772076126
1239898856973836295	246764925
1239898856973836295	1255188563936804865
1239898856973836295	545144286
1239898856973836295	1239898856973836295
1117937128187600898	788794760764985344
143075711	14361155
1145736846107955201	316112220
47967379	1342220075600900102
1300124135281037312	1152472150953082880
26081468	759915239122935808
39721582	113610892
39721582	171084541
39721582	135246429
39721582	80857088
949579423031885824	321301300
1327174867658137601	1731805261
1731805261	792874013395673088
1032250424416452613	1355208397235302406
1302350804167385097	93067053
1302350804167385097	920828521
784760090448527360	45010849
45010849	45010849
43084944	1209872015680770049
3276398808	788651584250978305
1389023114	56718614
844578270725246976	2887300594
844578270725246976	64811347
844578270725246976	3404755198
844578270725246976	580983450
844578270725246976	1238298030
844578270725246976	3133085098
844578270725246976	891043953855913985
844578270725246976	85546024
844578270725246976	1234622991373422592
2887300594	100227423
1337163308626010125	810051650471591936
1303959914474283009	222748037
1303959914474283009	216299334
224564319	18020612
19864877	1266285871394729986
1187036946373206016	1187036946373206016
611907598	6591422
611907598	549203903
754668522710720512	754668522710720512
817767324178485248	1222936112236130304
1222936112236130304	11744152
2594480190	2594480190
3306345569	61371461
173449447	1350441445
173449447	3383159573
61248919	892787010599088129
313488283	313488283
1122890653598400512	1026044883889479681
1284503726154293248	33913156
770267682780356608	770267682780356608
21840630	2314018987
781224036630134785	29785926
557943742	550167723
14116955	959812604158992384
1015531123	18219671
1303027268290113537	1731805261
856168816732254210	837561853
1345917156727390215	1185968024249163777
1228240920027508736	456072350
831657694985670660	2836421
946943000	16247383
937483786664648705	125370749
182539117	1596753367
1072447648580423680	824796827912380418
29538910	837561853
18591901	35315865
18591901	593289567
96786274	478131673
478131673	17712151
2278177981	17048323
2269577210	2269577210
2269577210	14291684
2269577210	788206017683132416
1219319321614340097	2836421
1219319321614340097	232268199
1219319321614340097	18820392
1219319321614340097	1113190257195913216
1219319321614340097	1219319321614340097
1219319321614340097	742143
1219319321614340097	14173315
1219319321614340097	44783853
1219319321614340097	1349149096909668363
1282751096612675584	25816369
1349297678761553923	1349297678761553923
1349297678761553923	852104205598904320
589475436	2788058413
4348765522	4348765522
97440582	97440582
1320495243465269248	1227235885961236480
1320495243465269248	405605548
2252034926	2252034926
1110239603196256256	826261914
1110239603196256256	246961837
1110239603196256256	407156211
1110239603196256256	1304141265320079360
1110239603196256256	33522725
1110239603196256256	2600374380
1110239603196256256	1110239603196256256
1110239603196256256	20402945
1110239603196256256	57759364
1110239603196256256	728039605
1110239603196256256	72659981
26196724	9317502
26196724	23941036
26196724	64706049
18612163	39416218
18612163	168295477
3124710545	992541822122582016
1965542622	185635315
1965542622	20842233
1965542622	844595990749433856
1965542622	1173186635321790466
1965542622	89781989
1965542622	120534606
1965542622	397160160
1965542622	1256925276530974721
1965542622	466846596
1965542622	84035041
3051729570	2496345992
134311047	87983041
68704217	192114898
168295477	508591081
1349472174122401799	1172711283520659456
2311178068	2311178068
3601080376	3601080376
3309985489	864173792863506433
297607025	797936897272283136
1217090144232181760	53825245
1059852175390711813	67575722
332509561	555967751
332509561	125938163
332509561	332509561
332509561	591000584
332509561	1248902120801173504
332509561	1086711567704563718
555967751	555967751
400413662	38658151
1079374636608114689	494271016
1079374636608114689	18999969
1079374636608114689	3972562461
1925661673	1925661673
1925661673	36811864
1348966718	58891037
1315066363338260480	1290695991109222403
59051737	14097859
14463815	18831926
1142479565492817926	95877096
95877096	1108824327116472321
95877096	3732506415
95877096	21769650
2539509982	155203891
2539509982	3374502599
36292394	3289153303
1123620143635017728	14298769
1123620143635017728	14188098
1214587808276525056	1292353352362348544
2987298629	2987298629
376799403	376799403
376799403	831845737
353600527	20056032
381144360	7587032
278013278	2279685792
1190819764127567872	14298769
1116990458327175168	1116990458327175168
1116990458327175168	960553676795449346
59296265	15241557
695661053301149697	16106522
695661053301149697	1280611489322278918
3088748631	42358454
1291367271152209920	32696158
1701653582	65172298
2516041476	1330200984203763726
107436803	1000032458551672833
1196568196385562626	1123786372475752455
1207606544323555329	1207606544323555329
47686352	772101749561622529
1876626193	1007153400
2788505719	1146475150562529280
1117984119869202432	66128084
3130054187	966318871
1294022203114229763	24209167
1294022203114229763	778018778852446208
1294022203114229763	1294022203114229763
1294022203114229763	1205226529455632385
62829960	19088758
19088758	41098406
964996086	1522298287
1286616937150271488	32871086
1282680765994668032	1318958918874374146
3200311097	544192480
3200311097	18815641
1138727461	1088251647141314560
85875385	1307589177157062661
35025515	17498659
4427049741	4427049741
1158395065405825025	1158395065405825025
788654142743019521	788654142743019521
1167330903955255296	1898369586
1898369586	1898369586
43969290	1349802026612514816
1583315472	1910039690
1583315472	1258360700
2996502758	1123786372475752455
2996502758	1193143401337819137
210226021	750073625915559936
210226021	40694981
210226021	1573452950
210226021	210226021
750073625915559936	509452275
750073625915559936	2531047135
2235023516	1202610545356148744
395002027	80944550
1353002307118632961	386050451
1353002307118632961	1268549408137916418
253656666	979530013241495554
31110922	1323730225067339784
14253400	105724783
1108055156803948556	114807372
1354854116359610369	18749162
1292152039036911617	1153042794375712770
2271481852	1162911485544325120
2271481852	1612023889
2271481852	1271497757455499264
1350991301215465475	721080376446361601
997976736481472513	21148783
848347688726913024	9273802
1064346638	22017113
1306536279627227137	21212087
149325876	149325876
20490566	105830435
2453813407	2453813407
15990055	493936824
15990055	3075845932
2739732510	2739732510
610659001	610659001
2663032999	20109995
2663032999	809764232111783936
1107815949682524160	18075185
1107815949682524160	100380798
1204896912891092992	2729061
1204896912891092992	776121625229991936
816425245175324672	459390022
816425245175324672	18063173
816425245175324672	437814330
752195154753257472	1339707395644264454
2288385157	2288385157
1239710787108659200	826261914
1170981114300833792	1280577420857352192
1156174587195011073	3380282686
17033313	16041234
186454208	92597709
959020633865773056	494263580
1314899513040138243	3380282686
2743826369	826261914
2743826369	970341636189323264
939789092006563840	498753368
88545999	1056242579153543168
1038027158155919360	3380282686
18746974	391919054
158049896	1012426446
731184468501749760	123973438
53320770	3380282686
53320770	7587032
62190845	1246291241119232002
1124705089925599233	3380282686
3320812439	1301346883
17675865	3380282686
2227021837	1001880896444780544
43987430	3380282686
814937987121299456	814937987121299456
1088956273066995714	1088956273066995714
1088956273066995714	194255667
3051212244	3051212244
3051212244	28785486
54472438	15922161
54472438	4423982897
54472438	2800946331
1249005218693431296	1317612767302483970
1322956628	45010849
2513951874	219718241
1168919074002407426	3380282686
1110047334	1179684373
1373743693	830590843614556160
914436895	320529449
269586381	766855264867725312
834033178067234816	143601325
834033178067234816	780010312414224384
119067790	1177342996779601920
1340818783812894720	1206227149
573679485	3380282686
573679485	111556423
573679485	7587032
3219630499	837561853
3041670977	92635991
711675372	1174465952420958208
1267986433110835203	2484226796
1267986433110835203	78148969
1025222902939930624	246961837
1025222902939930624	54886540
1025222902939930624	1305865621880569856
1025222902939930624	851415276
1951985124	14298769
398305977	9634812
1336695095983214601	2269896685
1336695095983214601	73648642
1336695095983214601	421275603
1336695095983214601	1215132364004704256
1203773714891968518	1208133329205301248
1156694457921822725	45010849
28611922	1908232255
28611922	1053641649845399552
378997056	958813597
67211245	1153436701097943040
141710517	126819958
557193955	3380282686
931915803745771520	931915803745771520
1347677959004459009	56488059
1347677959004459009	34793128
1347677959004459009	4207961
4235473174	3380282686
4320228856	1316414738688086016
4320228856	4320228856
982219486248910849	982219486248910849
35315865	105830435
35315865	1569728270
35315865	2564697607
25783613	4118412513
784623828022558721	80361779
784623828022558721	1250796429792153606
2521772215	16973333
6422982	6422982
782838158	633109249
782838158	14479172
853645234298900480	853645234298900480
22929131	300642262
300642262	552621458
1253726140193275915	3380282686
410339691	89776062
1251302564920004609	98690775
23641386	525048177
23641386	14298769
971622602249785344	453473029
971622602249785344	2721106954
971622602249785344	974713710806781953
1140898939308302337	83197153
1140898939308302337	222556688
409394810	4705081039
158706162	87679233
1347273811	3432538001
122695884	19530134
2359193264	925297534607773696
1005895360139669506	1876626193
3997244294	103127325
1242631568	377040307
1242631568	91558247
922364427982090240	52440175
903010735105740814	903010735105740814
456230784	456230784
954089535960506369	122795357
122795357	954089535960506369
136080789	4498509261
2838380470	586502170
2838380470	556948288
425401760	1038726722
425401760	1311702026833854464
425401760	875534840837308416
425401760	4827437972
425401760	214825798
425401760	425401760
15718363	96668473
990624012664524800	1236342072585719808
1236342072585719808	1352064843432472578
1236342072585719808	1263910074168291329
1236342072585719808	1194962714
1156689667397312512	246961837
1329894184531193861	386810895
1142111138177527809	14697575
995616247	24292325
1310314610441048070	78957336
3318963758	3318963758
194372906	11681482
24728011	2774695984
30847506	93054836
726597368611655680	929823128259387392
2412432341	3380282686
61033519	1239644536827252737
753790777	204683993
2790877072	1223971707133796352
838621640	2608706899
1270406959292964864	40156330
3189823356	3189823356
1190873821882060800	592730371
915627659735920640	474154291
725099069870342144	725099069870342144
4205520124	1351337209912303622
1351337209912303622	4205520124
66882861	1082111974169812993
817469600665309184	632510172
7964592	92710294
26601018	85227160
85227160	389667463
85227160	85227160
977811400100892672	378778417
378778417	254151878
1340590000635822083	209552488
21072579	777120819357114368
438460849	26014321
438460849	800514448561565696
438460849	25357817
438460849	48003020
438460849	44383567
438460849	589196035
438460849	51452048
438460849	612473
438460849	3260381022
438460849	745947861972574209
438460849	621533
438460849	23906611
44898608	89867255
3261077220	241534687
4937061	26992475
782666442407718913	782666442407718913
15841568	212733811
29237723	14529929
64509268	18831926
431959851	16300610
53631507	1298458006007320576
589136279	825477683781976065
825477683781976065	57714364
1353887441317470209	430689798
1264850880710443011	1175102880308748290
2832556393	142575652
923616874528739328	3075856310
1322171967408164864	1322171967408164864
2874513379	2874513379
11189482	11189482
797508459969253376	797508459969253376
274128173	274128173
1672392841	87679233
265386907	1184491195663376384
882559656312414209	95877096
2722891763	2722891763
4047359020	459390022
892278998	25589776
825832497539723264	2932809071
825832497539723264	825832497539723264
825832497539723264	1280822024844140545
2932809071	2233270446
47111631	1075992305750949889
1211653232805609473	1726823845
1211653232805609473	15392486
619059918	3380282686
274063640	458008892
33435231	58092433
750241586525642753	58819992
241595065	1319036828964454402
181327237	22542097
58192496	889039269637091330
296950384	40548465
296950384	88212111
296950384	14697575
975296600221331456	3380282686
465995281	112504747
1053641649845399552	28611922
178833654	2522741492
178833654	93670166
19209332	19209332
520064297	23719539
735853056491917313	621944705
1258054484040785920	1227907102536060930
2384170459	371221453
255546442	255546442
114401353	38197323
176548455	1354841972817723395
176548455	176548455
915700828601815040	261320282
915700828601815040	260211154
43849882	38621675
43849882	900443362322505728
1272253098841563138	22646514
22890223	1081572446
1347695894200606721	1349149096909668363
1270812152597811200	3380282686
39318996	949757090716835840
1177320945855414272	1177320945855414272
844712017961402371	1252162317896253442
844712017961402371	844712017961402371
1052485525	3380282686
1052485525	1459872168
2338287841	1351777522757865474
824698201538064384	310449406
1169031296154255361	1169031296154255361
47556937	18036686
47556937	2819926751
47556937	47556937
47556937	558360059
47556937	984588750083813377
47556937	25961280
47556937	15451869
47556937	1084264573
1017383741403156480	715826042
4129766117	1716581
44594070	1323610518502912000
390039185	1128667191661006850
749740268333568000	146618868
535553301	237020420
824857341174505472	28707308
1324512518342119427	1289646425446514690
847570972790018050	15463315
270921976	270921976
938729294578233344	938729294578233344
196732333	141224376
1327825939846164481	759873180060221440
14363555	266324623
3759011713	1579192610
814938344	704282873231237121
3302224955	14569869
296460067	20973388
46871436	3131144855
46871436	133663801
55868873	55868873
27580283	1168948105309544448
27580283	144846064
27580283	1354134443150233602
27580283	1298913397967290368
27580283	58951368
27580283	1121585857994141696
27580283	33374761
27580283	246985981
27580283	193441509
27580283	47754867
27580283	102889489
27580283	35896973
27580283	40545889
27580283	14124402
27580283	2820615074
27580283	85327394
27580283	1086390169970884613
27580283	357030742
27580283	50613002
27580283	19667016
27580283	4250596815
27580283	14594698
27580283	1053378751189397504
27580283	45953391
27580283	3068707528
27580283	16794066
27580283	136140018
27580283	519961911
27580283	877947497230028801
27580283	123580195
27580283	27703690
27580283	46565156
27580283	8628272
27580283	55236942
27580283	40878069
27580283	1272507913991585793
27580283	49435578
27580283	9317502
27580283	70799317
27580283	56457949
27580283	26573303
27580283	16795139
27580283	33548687
27580283	22194561
27580283	28407958
27580283	1073443246838374400
27580283	134647381
27580283	237432120
27580283	4622591926
27580283	790680
27580283	837874510414098432
27580283	40261159
27580283	34716630
27580283	25029808
27580283	74626513
27580283	2880932962
27580283	68313718
27580283	45870897
27580283	49654251
27580283	31201557
27580283	900222652371042305
27580283	35260027
27580283	37717107
27580283	2689122779
27580283	462652602
27580283	23166886
27580283	174396298
27580283	41172093
27580283	986298297919909889
27580283	762786918086180864
1045206881952825344	1317435099697348608
186145860	1079579727570952197
22668519	201406554
1315973909435625473	1318462692760473600
1315973909435625473	1259415607746887680
1315973909435625473	749710462661562368
1315973909435625473	1316409878353764352
1315973909435625473	1361591562078203904
1315973909435625473	1069083726
1315973909435625473	980873924400607234
1315973909435625473	1335392475729588230
185980279	3140868280
3140868280	3140868280
3068541683	920355703121940483
3315549650	6692142
1354016182928633857	1101571765560578048
1327284353941053443	1339681988370903041
125770715	1226955302190358528
1390005192	3145959239
1201517675224223747	1343080663621251074
996135964673298437	1128238031801135105
282076470	282076470
1027419360	317546115
2971466801	16026670
2958550972	1009638081237012482
771766979673853952	2724352463
771766979673853952	2848579143
771766979673853952	826724138865790977
771766979673853952	1917418404
921229298	345531716
36902944	1072494696
295650230	295650230
180451291	18001497
180451291	2219758122
180451291	3078212847
17111029	371622996
18097184	25776765
18097184	18097184
887571151	334692444
159568151	1343741960633384960
159568151	823255657902129153
159568151	326142866
2943470347	2943470347
15235784	111352909
1171307875622277120	1335257935
1171307875622277120	739939920
1347276609208905728	3380282686
3082010718	860577276169261058
243058116	3399916539
243058116	85227160
243058116	1228240920027508736
1337899791188074496	2636316246
173451022	58862439
173451022	3230373779
840919843641610240	862324808939339777
2984365216	1324710257789001732
231525540	260075530
536642584	362402146
823825	823825
18045480	1247352326559387648
23503920	474953743
874334471427960833	1261022673322291203
18573303	61792342
1074338521631125504	1876626193
19905143	19905143
19905143	780579095264399361
19905143	45673545
1152740505060544512	1329395548961562625
31852548	16406877
992196703884263426	1281548066227658753
2296800739	2853461537
2296800739	1186743284124667904
892995156487569408	892995156487569408
1398470376	1285508867317657601
271793628	2424577898
1327396118561390592	20993636
37870744	37870744
2739046455	267515398
6754922	6754922
913376498211606528	18948541
1280853567881043973	245975798
59381988	1124151053589581824
1353429821804560384	759251
15666171	248718705
16163627	453124512
16163627	288277167
16163627	2887865951
16163627	2707311541
16163627	58736533
16163627	3140868280
14414933	14414933
368389680	1256884882946641921
1283659495562973185	404398672
927933049068769285	3380282686
927933049068769285	1305738604191285248
927933049068769285	927933049068769285
270610480	397786521
74891576	2307069708
74891576	1213484774569828360
1308801521430142981	710874059878244353
1308801521430142981	353094458
1308801521430142981	1308801521430142981
1308801521430142981	16163627
150631606	1187400017876680704
578348219	574137480
31444069	548384458
1044951400629915649	469792744
2829077224	20402945
15845192	15845192
22061798	1234122742993170440
1156419989185937408	1152644288750206976
1131335154	61031027
1352365914486878210	302145479
1352365914486878210	1352365914486878210
874481506613436417	874481506613436417
2376284101	548384458
2376284101	819029205270740992
281227216	1355099671648198657
18821994	18821994
3032398647	150246405
3032398647	71528475
4787157333	87679233
27075032	27075032
47001599	245972561
314775930	6487292
314775930	87679233
4075637600	20729667
1240707568957300741	7587032
1052959324723703808	23937508
807046874	1333240593603043335
1281998014152953856	14500900
2847371001	2847371001
959227529029652480	834929257
916170486	19217369
1255587054328655874	1255587054328655874
2652520870	462546184
1218279881638846465	1352531274804715520
1218279881638846465	23263960
1331343838313672707	929823128259387392
492904721	5988062
4846119358	1354898820400877571
48844681	1171221243816808454
76733873	76733873
422164503	1310666923496083456
1310666923496083456	5838002
1310666923496083456	16936686
1310666923496083456	612473
1310666923496083456	819324829337866240
1310666923496083456	241534687
1310666923496083456	914891543252754432
1310666923496083456	1073910182382628865
1310666923496083456	8349572
945299016920813568	75659083
2288804438	314775930
1350178301663350786	1072944174448685063
1181946993813458945	20442734
3021195671	3021195671
3021195671	123666091
20108735	17070113
378125181	2803134057
14074162	761556039980359680
793956388192088064	14062764
15182885	618636615
